Transaction,Award ID,Order Number,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount,Award Date,Award Type,Awarding Agency,Awarding Bureau,Funding Agency,Funding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
D9A55085-2B57-7CFA-A654-CD8FBF84627E,"DESC0010200","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$150,000.00",05/27/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
996CBAF5-16F8-B749-89C1-DE274478B312,"DENA0000902","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($109.00)",06/05/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.112","Stewardship Science Grant Program",2014,Prime
F4F26E1A-9835-CA42-F0D3-E378F007AE9F,"DENE0000703","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$400,000.00",01/17/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.121","Nuclear Energy Research, Development and Demonstration",2014,Prime
8108E6B2-20A0-F1EE-375E-E7B4F917072E,"DESC0008067","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$150,000.00",07/10/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
E7513BCE-911A-16F1-2468-E80205F57E79,"DENE0000702","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$680,000.00",01/31/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.121","Nuclear Energy Research, Development and Demonstration",2014,Prime
2E0CDA2B-CAF8-1A2A-5F2D-E8AABA03711F,"DESC0010517","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$214,386.00",06/20/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
F5BF0A91-DB67-0D2E-4B7C-00834E7062ED,"1451463","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$232,928.00",08/05/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.070","Computer and Information Science and Engineering",2014,Prime
AAE51E7B-529D-2B16-8F48-00BB214CB97C,"1330914","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$29,999.00",06/03/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.074","Biological Sciences",2014,Prime
BE417309-0047-09D2-156B-02179E7AEA8D,"1140031","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$149,096.00",09/18/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.049","Mathematical and Physical Sciences",2014,Prime
1E412833-392C-2C1E-A60F-029FB4EFBCF1,"P015A140019","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$270,000.00",09/30/2014,Grants,"Department of Education","Department of Education","N/A","N/A","84.015","National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program",2014,Prime
364FDE78-737B-0A31-745F-02FBF35023EB,"1322814","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$20,222.00",12/13/2013,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.075","Social, Behavioral, and Economic Sciences",2014,Prime
C3BE6E7C-883E-1F55-6512-036497C37BAA,"1301658","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($57,380.00)",09/06/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
042763E7-3E4C-2939-DAEC-03BB075D09CC,"FA95501410026","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$218,054.00",02/06/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.800","Air Force Defense Research Sciences Program",2014,Prime
0C262A8B-223C-2DA2-DBA2-03F05F8A46FC,"1442345","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$96,349.00",05/03/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.049","Mathematical and Physical Sciences",2014,Prime
36FE69B8-F6C3-932C-891F-0568A0DE4FEC,"1206296","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$122,000.00",05/05/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
D31E4D3C-979D-5878-A46C-05D0D09F67E2,"N000141310421","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$272,390.00",04/08/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
BD604A5E-F385-AFB5-98F4-05C1D3F43B43,"NNX11AF12G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$200,000.00",06/11/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
BBE27803-E884-122D-32E1-05EBC3F686C9,"NNX11AH36G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",01/10/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
4CCD27FD-44C7-0668-AAEE-07BE1A8A1361,"NNX13AJ83G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",03/28/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
9509A4AF-1D13-2ECD-E3A0-08088A669111,"NNX13AE98G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",11/20/2013,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
C979766A-0B31-17F6-8B01-085AD689EDDE,"DESC0008700","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$364,306.00",07/10/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
068733CC-B663-14E2-71AD-0935F7B5686B,"W911NF1410078","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$680,269.00",04/08/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.431","Basic Scientific Research",2014,Prime
E7468E31-319F-C493-09C9-097A9A2BD6D4,"NNX14AG77G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$23,000.00",04/09/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
AEC32381-7208-F396-C291-0B0E1479659D,"1266418","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$74,985.00",04/28/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
7467DA14-F2EC-ABC5-9A60-0B1A32E7E756,"1211729","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$186,073.00",05/31/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
A9A5B2CB-0BEC-7410-5751-0B2E4728C82E,"1141961","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$119,936.00",05/30/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
795E13BA-7596-E49C-3F03-0B5ED80E728A,"P217A120060","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$367,750.00",08/06/2014,Grants,"Department of Education","Department of Education","N/A","N/A","84.217","TRIO_McNair Post-Baccalaureate Achievement",2014,Prime
65EFA89C-6165-28B1-8C36-0C5F1D73EF6E,"NNX11AO02H","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",07/30/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.008","Education",2014,Prime
DFA4FC6E-709D-E29F-95CF-0D78632B1D76,"NNX11AI97G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",02/24/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
EE1B9BA9-B8A9-0775-07D0-0F07A84DDE77,"1433677","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$1,199,238.00",08/23/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.076","Education and Human Resources",2014,Prime
1F05C904-8E1C-0A84-0CDE-0FF5FF5605EB,"NA14SEC0080004","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$387,785.00",09/08/2014,Grants,"Department of Commerce","National Oceanic and Atmospheric Administration","N/A","N/A","11.008","NOAA Mission-Related Education Awards",2014,Prime
F606A428-B871-4A6A-50BD-1095051CC889,"DESC0001015","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$2,150,000.00",09/11/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
87D16117-9676-9F27-7C10-1133AB55ECD3,"NNX14AC65G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$118,082.00",01/08/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
7255A0F5-A821-0616-827D-12AE7516C782,"W911NF1310483","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$80,000.00",03/13/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.431","Basic Scientific Research",2014,Prime
49C5CA0E-252E-3CA1-B265-13413D3E77C5,"DESC0006625","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",09,"USA","$0.00",07/18/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
724EB0AD-1E1E-8995-692B-14339DF8E2C5,"P042A100157","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$292,138.00",06/05/2014,Grants,"Department of Education","Department of Education","N/A","N/A","84.042","TRIO_Student Support Services",2014,Prime
285B3F15-9467-3F80-1086-14C130569A55,"DEFG0209ER16008","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($4,988.00)",09/22/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
6A305F38-9BA3-9258-3E36-15166DAB52B2,"0855272","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$239,999.00",09/09/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.070","Computer and Information Science and Engineering",2014,Prime
A7AF7805-A9A6-73FF-4C2D-1523BE283E04,"DESC0007959","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$255,000.00",03/31/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
8E363AEE-22FB-ACCB-1B0D-15BD15F411C8,"1361028","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$133,180.00",12/20/2013,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.041","Engineering Grants",2014,Prime
62D26FE1-8938-E9B1-1E81-16DF9E52FAA2,"NNX12AK39G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$314,991.00",07/10/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
A393BABE-2E8A-3FFD-101E-16F044705991,"NNX09AE41G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",02/13/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
D01C3F06-7A37-A98F-AD00-16C10A371FF1,"0956389","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$4,200.00",06/26/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.074","Biological Sciences",2014,Prime
0F09EFC2-B7EE-85DA-F212-176412C1C116,"NNX11AD29G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($122,464.00)",01/13/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
53412F29-CC6D-840C-F5B4-17C4A4DB1026,"N000141410760","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$420,062.00",06/29/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
33F22C52-CAA1-090B-ADEF-188D8E844453,"1339676","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$101,954.00",06/19/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.070","Computer and Information Science and Engineering",2014,Prime
D69ADE0E-2037-5681-0619-18C1F9B65132,"NNX11AF12G","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$230,000.00",03/14/2014,Grants,"National Aeronautics and Space Administration","National Aeronautics and Space Administration","N/A","N/A","43.001","Science",2014,Prime
A275F79E-1E61-9B01-E4D7-18FCD01232F4,"1344290","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$193,000.00",05/30/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.078","Polar Programs",2014,Prime
9EC80DA4-BA8B-4785-F2B6-1990FC1BADB1,"P015B140008","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$240,000.00",09/30/2014,Grants,"Department of Education","Department of Education","N/A","N/A","84.015","National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program",2014,Prime
3A17A211-4196-1A0F-F890-1BECB02EE593,"N000141310150","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$43,562.00",03/19/2014,Grants,"Department of Defense","Department of Defense","N/A","N/A","12.300","Basic and Applied Scientific Research",2014,Prime
B133B3D7-3137-B03A-BFB5-1C989EA21DAF,"DEFG0205ER64134","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($8.00)",08/07/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
C95476AE-1545-AC65-804C-1CCB297EC9C1,"20116701230662.2","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","($549.00)",04/15/2014,Grants,"Department of Agriculture","Cooperative State Research, Education, and Extension Service","N/A","N/A","10.310","Agriculture and Food Research Initiative (AFRI) ",2014,Prime
6329D79C-0543-A0D2-5859-1D6CF6A581FC,"DEFG0204ER41304","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$0.00",03/19/2014,Grants,"Department of Energy","Department of Energy","N/A","N/A","81.049","Office of Science Financial Assistance Program",2014,Prime
66FC9EE4-7D83-320D-39F2-1DB76DFDE1C1,"1363320","N/A",124726725,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE","Berkeley                    ","CA",13,"USA","CA",13,"USA","$145,826.00",06/15/2014,Grants,"National Science Foundation","National Science Foundation","N/A","N/A","47.049","Mathematical and Physical Sciences",2014,Prime
